80 0,002458 2 1 394 1
80 0,002645 2 1 390 1
80 0,002591 2 1 394 1
80 0,002107 2 1 391 1
80 0,002583 2 1 391 1
80 0,002003 2 1 394 1
80 0,001897 2 1 393 1
80 0,164722 1 3 0 384
139 0,413658 1 2 0 6
80 15,029416 2 3 354 2084
80 15,028949 2 3 354 1580
80 0,657823 2 2 462 1
80 0,623339 2 2 411 1
80 0,210353 2 2 522 1
80 0,001637 1 2 0 557
80 1,859725 10 14 336 16256
139 0,242353 1 2 0 6
80 60,173977 2 3 469 218
80 0,115178 1 3 0 468
445 600,172485 17 17 2063 1672
80 16,151705 18 14 1418 16692
80 19,085075 5 5 720 4223
80 17,027468 5 7 747 6140
139 0,019887 8 8 1007 738
80 60,153343 2 3 469 218
80 16,522917 117 29 1905 39510
80 16,405153 105 1 2305 1
139 0,016928 9 8 957 738
80 121,137100 3 2 302 1
139 120,047989 9 9 951 777
139 0,006589 2 1 72 1
139 62,679928 11 8 957 734
139 0,022773 7 6 592 570
139 600,146973 11 11 1506 958
139 600,156006 18 18 1994 1353
139 0,022009 7 6 591 343
139 0,019411 9 8 949 738
139 0,013019 9 8 957 738
139 0,022732 7 6 592 571
139 0,021158 9 8 957 738
139 120,052673 9 9 951 777
445 0,002213 1 0 0 0
139 0,062812 7 6 598 349
139 0,002183 1 0 0 0
139 0,007225 2 1 72 1
139 0,006875 2 1 72 1
80 0,001432 1 0 0 0
80 0,007748 4 1 4380 1
445 120,045074 0 1 0 1
139 600,144470 11 11 1506 958
139 0,569055 10 8 957 738
139 0,023015 7 6 592 575
139 0,033273 7 6 589 339
139 0,927828 1 3 0 6
445 0,558330 1 2 0 6
139 0,638124 1 2 0 6
139 1,051839 1 2 0 6
445 0,773118 1 2 0 6
139 1,100132 1 2 0 6
445 1,119347 0 2 0 6
139 0,350771 0 2 0 6
139 4,236951 1 2 0 6
445 0,823107 1 2 0 6
139 1,459871 1 2 0 6
445 0,735173 1 2 0 6
139 0,570776 1 2 0 6
445 0,383642 1 2 0 6
139 0,549550 0 2 0 6
445 602,199036 25 50 2798 3578
445 0,384727 1 2 0 6
445 1,586861 1 2 0 6
139 0,486891 1 2 0 6
445 0,806582 1 2 0 6
139 1,106121 1 2 0 6
445 0,814944 1 2 0 6
445 124,533890 0 1 0 1
139 123,808189 0 1 0 1
139 0,130713 9 8 957 738
139 121,435226 15 11 1588 997
139 0,016542 9 8 957 738
139 0,019006 9 8 949 738
139 0,001910 1 0 0 0
139 0,007420 2 1 72 1
139 0,006925 2 1 72 1
139 0,018975 7 6 592 571
139 400,188995 13 11 1588 997
445 120,050919 6 6 716 598
139 66,610153 22 17 2432 1634
139 0,021773 7 6 591 343
139 0,023832 7 6 592 572
139 120,066017 9 9 951 777
139 73,416634 22 17 2432 1634
445 27,473715 1 0 0 0
139 0,008566 2 1 72 1
139 0,046132 1 0 0 0
445 0,263299 1 3 0 6
445 0,055284 1 2 0 6
80 15,065349 2 2 151 244
445 120,081604 10 10 1295 1064
139 0,267400 7 7 589 339
139 0,082780 9 4 957 416
1176 0,009711 2 0 1348 0
21 1,712884 10 12 88 381
80 0,001599 1 0 0 0
80 0,006965 3 5 2920 1932
139 0,022502 7 6 592 572
80 0,001720 1 0 0 0
80 0,007390 4 1 4380 1
139 0,001828 1 0 0 0
139 0,006934 2 1 72 1
139 0,095029 2 1 72 1
139 0,016770 9 8 957 738
139 0,760249 7 8 589 339
139 0,060784 1 0 0 0
445 0,074432 1 2 0 6
139 0,061524 0 2 0 6
139 0,125646 0 2 0 6
80 27,044510 2 2 151 244
139 0,023434 7 6 589 339
139 600,145264 11 11 1506 958
139 0,036991 1 0 0 0
445 0,066860 1 2 0 6
139 0,002432 1 0 0 0
445 0,045522 1 2 0 6
80 15,063321 2 2 151 244
80 15,003974 2 2 151 244
139 1,742814 1 3 0 6
445 0,555097 1 2 0 6
139 0,561853 1 2 0 6
445 0,545469 1 2 0 6
139 0,525168 1 2 0 6
445 0,534965 1 2 0 6
139 0,554241 1 2 0 6
445 0,538116 1 2 0 6
139 0,537643 1 2 0 6
445 0,557176 1 2 0 6
139 0,566358 1 2 0 6
445 0,542462 1 2 0 6
139 0,546986 1 2 0 6
445 0,543309 1 2 0 6
139 0,580116 1 2 0 6
445 0,564968 1 2 0 6
139 0,531227 1 2 0 6
445 0,556279 1 2 0 6
139 0,537316 1 2 0 6
445 0,562335 1 2 0 6
139 0,547533 1 2 0 6
445 0,558934 1 2 0 6
139 0,552947 1 2 0 6
445 3,509975 1 2 0 6
139 0,540173 1 2 0 6
445 0,550281 1 2 0 6
139 0,540679 1 2 0 6
445 0,559725 1 2 0 6
139 0,526490 1 2 0 6
445 0,619678 1 2 0 6
139 0,558308 1 2 0 6
445 0,558437 1 2 0 6
139 0,559661 1 2 0 6
445 0,550766 1 2 0 6
139 0,561915 0 2 0 6
445 0,561332 1 2 0 6
139 0,555309 1 2 0 6
445 0,558056 1 2 0 6
139 0,556924 1 2 0 6
445 0,583708 1 2 0 6
139 0,552975 1 2 0 6
445 0,568325 1 2 0 6
139 0,540626 1 2 0 6
445 0,536155 1 2 0 6
139 0,536836 1 2 0 6
445 0,526768 1 2 0 6
139 0,555966 1 2 0 6
445 0,549114 1 2 0 6
139 0,551465 1 2 0 6
445 0,564613 1 2 0 6
139 0,537497 1 2 0 6
445 0,553379 1 2 0 6
139 0,547822 1 2 0 6
445 0,550158 1 2 0 6
139 0,536554 1 2 0 6
445 0,542120 1 2 0 6
139 0,545045 1 2 0 6
445 0,533518 1 2 0 6
139 0,559039 1 2 0 6
445 0,547505 1 2 0 6
139 0,545819 1 2 0 6
445 3,419661 1 2 0 6
139 0,567545 0 2 0 6
445 0,566031 1 2 0 6
139 0,557909 1 2 0 6
445 0,544134 1 2 0 6
139 0,551481 1 2 0 6
445 0,557537 1 2 0 6
139 0,543991 1 2 0 6
445 0,554665 1 2 0 6
139 0,557296 1 2 0 6
445 0,556056 1 2 0 6
139 0,559918 1 2 0 6
445 0,537231 1 2 0 6
139 0,562485 1 2 0 6
445 0,535635 1 2 0 6
139 0,548284 1 2 0 6
445 0,597165 0 2 0 6
139 0,555615 1 2 0 6
445 0,568201 1 2 0 6
139 0,566601 1 2 0 6
445 0,550636 1 2 0 6
139 0,560143 1 2 0 6
445 0,559906 1 2 0 6
139 3,528900 1 2 0 6
445 0,555562 1 2 0 6
139 0,568077 1 2 0 6
445 0,550923 1 2 0 6
139 0,549307 1 2 0 6
445 0,541488 1 2 0 6
139 0,532786 1 2 0 6
445 3,552375 1 2 0 6
139 0,565693 1 2 0 6
445 0,546704 1 2 0 6
139 0,539448 1 2 0 6
139 0,555578 1 2 0 6
445 0,538897 1 2 0 6
139 0,550510 1 2 0 6
445 0,540865 1 2 0 6
139 120,047363 9 9 951 777
139 0,540924 1 2 0 6
445 0,594467 1 2 0 6
139 0,556137 1 2 0 6
445 3,516713 1 2 0 6
139 0,557305 1 2 0 6
445 0,555294 1 2 0 6
139 0,520266 1 2 0 6
445 0,594734 1 2 0 6
139 0,549647 1 2 0 6
445 3,519983 1 2 0 6
139 0,539072 1 2 0 6
445 0,545360 1 2 0 6
139 0,547616 1 2 0 6
445 3,496312 1 2 0 6
139 0,552373 1 2 0 6
445 0,547001 1 2 0 6
139 0,560411 1 2 0 6
445 0,552979 1 2 0 6
139 0,561315 1 2 0 6
445 3,566305 1 2 0 6
139 0,559843 1 2 0 6
445 0,535174 1 2 0 6
139 0,554758 1 2 0 6
445 0,590333 1 2 0 6
139 0,554885 1 2 0 6
445 0,558173 1 2 0 6
139 0,526630 1 2 0 6
445 0,562311 1 2 0 6
139 0,558217 1 2 0 6
445 0,564445 1 2 0 6
139 0,521902 1 2 0 6
445 0,526868 1 2 0 6
139 0,554690 1 2 0 6
445 0,537414 1 2 0 6
139 0,544969 1 2 0 6
445 0,551840 1 2 0 6
139 0,551418 1 2 0 6
445 0,574124 1 2 0 6
139 0,553466 1 2 0 6
445 0,536483 1 2 0 6
139 0,543051 1 2 0 6
445 0,537466 1 2 0 6
139 0,540880 1 2 0 6
445 0,548201 1 2 0 6
139 0,545975 1 2 0 6
445 0,550701 1 2 0 6
139 0,542713 1 2 0 6
445 0,564327 0 2 0 6
139 0,555783 1 2 0 6
445 0,544393 1 2 0 6
139 0,552294 1 2 0 6
445 0,549480 1 2 0 6
139 0,547745 1 2 0 6
445 0,560218 1 2 0 6
139 0,550804 1 2 0 6
445 0,574547 1 2 0 6
139 0,560031 1 2 0 6
445 0,557957 1 2 0 6
139 0,565908 1 2 0 6
445 0,555732 1 2 0 6
139 0,552163 1 2 0 6
445 0,569721 1 2 0 6
139 0,555057 1 2 0 6
445 0,555533 1 2 0 6
139 0,550880 1 2 0 6
445 0,561238 1 2 0 6
139 0,542589 1 2 0 6
445 0,562736 1 2 0 6
445 120,623932 0 1 0 1
139 3,399161 1 2 0 6
445 0,560447 1 2 0 6
139 0,563557 1 2 0 6
139 0,001899 1 0 0 0
139 0,007358 2 1 72 1
139 0,006811 2 1 72 1
139 0,022051 7 6 591 343
139 1,535053 1 3 0 6
445 0,467143 1 2 0 6
139 0,510490 1 2 0 6
445 0,478214 1 2 0 6
139 0,482087 1 2 0 6
445 0,495787 0 2 0 6
139 0,474916 1 2 0 6
445 0,492068 1 2 0 6
139 0,461129 1 2 0 6
445 0,506075 1 2 0 6
139 0,489159 1 2 0 6
445 0,481353 1 2 0 6
139 0,490447 1 2 0 6
445 0,470107 1 2 0 6
139 0,489390 1 2 0 6
445 0,495012 1 2 0 6
139 0,490684 1 3 0 6
445 0,519645 1 2 0 6
139 0,500648 1 2 0 6
445 0,526229 1 2 0 6
139 0,518404 1 2 0 6
445 0,533039 1 2 0 6
139 0,538601 1 2 0 6
445 0,513589 1 2 0 6
139 0,522463 1 3 0 6
445 0,531168 1 2 0 6
139 0,484360 1 2 0 6
445 0,495505 1 2 0 6
139 0,493114 1 2 0 6
445 0,497105 1 2 0 6
139 0,519521 1 3 0 6
445 0,522161 1 2 0 6
139 0,482921 1 2 0 6
445 3,385260 1 2 0 6
139 0,480886 1 2 0 6
445 0,501751 1 2 0 6
139 0,479564 1 3 0 6
445 0,485781 1 2 0 6
139 0,520155 1 3 0 6
445 0,489264 1 2 0 6
139 0,470654 1 2 0 6
445 0,488475 1 2 0 6
139 0,480570 1 3 0 6
445 3,454620 1 2 0 6
139 0,480267 1 3 0 6
445 3,441131 0 2 0 6
139 0,486765 1 2 0 6
445 0,495781 1 2 0 6
139 0,532223 1 2 0 6
445 0,484846 1 2 0 6
139 0,488126 1 2 0 6
445 0,486306 1 2 0 6
139 0,469982 1 3 0 6
445 0,503811 1 2 0 6
139 0,492183 1 2 0 6
445 0,486014 1 2 0 6
139 0,524526 1 2 0 6
445 0,507939 1 2 0 6
139 0,498909 1 2 0 6
445 0,492519 1 2 0 6
139 0,491723 1 2 0 6
445 0,495340 1 2 0 6
139 0,469974 1 3 0 6
445 0,503191 1 2 0 6
139 0,485921 1 2 0 6
445 0,467484 1 2 0 6
139 0,606756 1 2 0 6
445 0,476725 1 2 0 6
139 0,515854 1 2 0 6
445 0,483732 1 2 0 6
139 3,472113 1 2 0 6
445 0,478057 1 2 0 6
139 0,500614 1 2 0 6
445 0,466916 1 2 0 6
139 0,494726 0 2 0 6
445 0,469822 1 2 0 6
139 0,464598 1 2 0 6
445 0,498079 1 2 0 6
139 0,464723 1 2 0 6
445 0,555807 1 3 0 6
139 0,477025 1 2 0 6
445 0,475662 1 2 0 6
139 0,492046 1 2 0 6
445 0,483014 1 2 0 6
139 0,480049 1 2 0 6
445 0,475117 1 2 0 6
139 0,477916 1 2 0 6
445 0,470310 1 2 0 6
139 0,482568 1 2 0 6
445 0,475952 1 3 0 6
139 0,476815 1 2 0 6
445 0,475147 1 2 0 6
139 0,487230 1 2 0 6
445 0,482894 1 2 0 6
139 0,490165 1 2 0 6
445 0,478984 1 2 0 6
139 0,478282 1 2 0 6
445 0,466148 1 2 0 6
139 0,478910 1 2 0 6
445 0,496400 1 2 0 6
139 0,509023 0 2 0 6
445 0,480060 1 3 0 6
139 0,464917 1 2 0 6
445 0,465557 1 2 0 6
139 0,489616 1 2 0 6
445 0,467428 1 2 0 6
139 0,526653 1 2 0 6
445 0,481030 1 2 0 6
139 0,467437 1 2 0 6
445 0,485687 1 2 0 6
139 0,464623 1 2 0 6
445 0,457263 1 3 0 6
139 0,492382 1 3 0 6
445 0,472549 1 3 0 6
139 0,488880 1 2 0 6
445 0,470767 1 3 0 6
139 0,456295 1 2 0 6
445 0,491409 1 2 0 6
139 0,465032 1 3 0 6
445 0,480577 1 2 0 6
139 0,460350 1 3 0 6
445 0,461215 1 2 0 6
139 0,470224 1 2 0 6
445 0,467541 1 3 0 6
139 0,472110 1 3 0 6
445 0,475208 1 2 0 6
139 0,461122 1 3 0 6
445 0,485768 1 2 0 6
139 0,453636 1 2 0 6
445 0,491255 1 2 0 6
139 0,480264 1 2 0 6
445 0,481572 1 2 0 6
139 0,489940 1 2 0 6
445 0,476374 1 2 0 6
139 0,472924 1 2 0 6
445 0,478218 1 2 0 6
139 0,490600 1 2 0 6
445 0,478759 1 2 0 6
139 0,043802 9 8 957 738
139 0,469535 1 2 0 6
445 0,486321 1 2 0 6
139 0,474123 1 2 0 6
445 0,465415 1 2 0 6
139 0,464129 1 2 0 6
445 0,463281 1 3 0 6
139 0,471449 1 2 0 6
445 0,488966 1 2 0 6
139 0,479181 1 2 0 6
445 0,483278 1 2 0 6
139 0,480973 1 2 0 6
445 0,485554 1 2 0 6
139 0,465882 1 2 0 6
445 0,480592 1 2 0 6
139 0,469690 1 3 0 6
445 0,482388 1 2 0 6
139 0,481370 1 2 0 6
445 0,473842 1 2 0 6
139 0,475202 1 2 0 6
445 0,485105 1 3 0 6
139 0,480331 1 3 0 6
445 0,483508 1 2 0 6
139 0,481669 1 2 0 6
445 0,489875 1 2 0 6
139 0,472355 1 2 0 6
445 0,488935 1 3 0 6
139 0,474354 1 2 0 6
445 0,489472 1 2 0 6
139 0,486480 1 3 0 6
445 0,493986 1 2 0 6
139 0,486828 1 2 0 6
445 0,498036 1 2 0 6
139 0,488272 1 2 0 6
445 0,479980 1 2 0 6
139 0,476073 1 3 0 6
445 0,474810 1 2 0 6
139 0,480864 1 2 0 6
445 0,483307 1 2 0 6
139 0,475127 1 2 0 6
445 0,481739 1 2 0 6
139 0,479792 1 2 0 6
445 0,484621 1 2 0 6
139 0,481029 1 2 0 6
445 0,496667 1 2 0 6
139 0,484056 1 3 0 6
445 0,476741 1 2 0 6
139 0,484548 1 2 0 6
445 0,480505 1 2 0 6
139 0,497251 0 2 0 6
445 0,491349 1 2 0 6
139 0,468621 1 2 0 6
445 0,499339 1 2 0 6
139 0,472804 1 2 0 6
445 0,488773 1 2 0 6
139 0,490971 1 2 0 6
445 0,491248 1 2 0 6
139 0,457679 1 2 0 6
445 0,485277 1 2 0 6
139 0,485200 1 3 0 6
445 0,510070 1 2 0 6
139 0,449653 1 2 0 6
445 0,460869 1 2 0 6
139 0,475356 1 2 0 6
445 0,513669 1 2 0 6
139 0,460905 1 2 0 6
445 0,488313 1 2 0 6
139 0,470586 1 2 0 6
445 0,475027 1 2 0 6
139 0,474820 1 2 0 6
445 0,485738 1 2 0 6
139 0,490966 1 2 0 6
445 0,465913 1 2 0 6
139 0,482852 1 2 0 6
445 0,485421 1 3 0 6
139 0,492781 1 2 0 6
445 0,471333 1 2 0 6
139 0,477999 1 3 0 6
445 0,490212 1 2 0 6
139 0,475363 1 2 0 6
445 0,474871 1 2 0 6
139 0,469110 1 3 0 6
445 0,484704 1 2 0 6
139 0,504966 0 2 0 6
445 0,478589 1 2 0 6
139 0,471602 1 2 0 6
445 0,463786 1 2 0 6
139 0,489808 1 2 0 6
445 0,489346 1 2 0 6
139 0,487494 1 2 0 6
445 0,499547 1 2 0 6
139 0,490433 1 2 0 6
445 0,471184 1 2 0 6
139 0,459148 1 2 0 6
445 0,487888 1 2 0 6
139 0,467385 1 3 0 6
445 0,460581 1 2 0 6
139 0,457410 1 3 0 6
445 0,501624 1 2 0 6
139 0,551679 1 2 0 6
445 0,477540 1 3 0 6
139 0,495101 1 3 0 6
445 0,478288 1 2 0 6
139 0,482471 1 2 0 6
445 0,487157 1 2 0 6
139 0,493699 1 3 0 6
445 0,486810 1 2 0 6
139 0,468039 1 3 0 6
445 0,498795 1 2 0 6
139 0,486661 1 2 0 6
445 0,485069 1 2 0 6
139 0,465367 1 3 0 6
445 0,487968 1 2 0 6
139 0,480294 1 2 0 6
445 0,477445 1 2 0 6
139 0,477567 1 2 0 6
445 0,473075 1 2 0 6
139 0,501614 1 3 0 6
445 0,486587 1 2 0 6
139 0,508431 1 2 0 6
445 0,462143 1 2 0 6
139 0,510194 1 3 0 6
445 0,485588 1 2 0 6
139 0,486269 1 2 0 6
445 0,477139 1 2 0 6
139 0,493928 1 2 0 6
445 0,483327 1 2 0 6
139 0,461641 1 2 0 6
445 0,479070 1 2 0 6
139 0,528061 1 2 0 6
445 0,474840 1 2 0 6
139 0,490675 1 2 0 6
445 0,477656 1 2 0 6
139 0,471699 1 2 0 6
445 0,483903 1 2 0 6
139 0,470152 1 2 0 6
445 0,489205 1 2 0 6
139 0,467057 1 2 0 6
445 0,470619 1 2 0 6
139 0,470800 1 3 0 6
445 0,497518 1 2 0 6
139 0,456386 1 2 0 6
445 0,469459 1 2 0 6
139 0,488311 1 2 0 6
445 0,465006 1 2 0 6
139 0,466005 1 2 0 6
445 0,466288 1 2 0 6
139 0,488748 1 3 0 6
445 0,471418 1 2 0 6
139 0,491113 1 2 0 6
445 0,486011 1 2 0 6
139 0,459467 1 3 0 6
445 0,523360 1 2 0 6
139 0,481159 1 2 0 6
445 0,466318 1 3 0 6
139 0,485242 1 2 0 6
445 0,495939 1 2 0 6
139 0,466534 1 3 0 6
445 0,481123 1 2 0 6
139 0,526529 1 3 0 6
445 0,518262 1 2 0 6
139 0,476407 1 2 0 6
445 0,506968 1 2 0 6
139 0,468133 1 2 0 6
445 0,494575 1 2 0 6
139 0,496267 1 2 0 6
445 0,466331 1 2 0 6
139 0,519350 1 2 0 6
445 0,480653 1 2 0 6
139 0,458812 1 2 0 6
445 0,470259 1 2 0 6
139 0,475625 1 2 0 6
445 0,481028 1 2 0 6
139 0,462267 1 2 0 6
445 0,467900 1 2 0 6
139 0,461224 1 2 0 6
445 0,467044 1 2 0 6
139 0,470948 1 2 0 6
445 0,478778 1 2 0 6
139 0,465444 1 2 0 6
445 0,458007 1 2 0 6
139 0,476250 1 2 0 6
445 0,508759 1 2 0 6
80 0,606096 6 9 521 8704
139 0,459373 1 3 0 6
445 0,519856 1 2 0 6
139 0,471996 1 2 0 6
445 0,470349 1 2 0 6
139 0,470413 1 2 0 6
445 0,476242 1 2 0 6
139 0,454722 1 2 0 6
80 0,620714 6 9 605 8703
445 0,462698 1 2 0 6
139 0,455545 1 3 0 6
80 0,001838 2 1 603 1
445 0,462095 1 2 0 6
139 0,476810 1 2 0 6
445 0,478253 1 2 0 6
139 0,463999 1 3 0 6
445 0,455202 1 3 0 6
139 0,491553 1 3 0 6
445 0,464322 1 2 0 6
139 0,459440 1 2 0 6
445 0,469207 1 2 0 6
80 2,692878 10 16 2275 14888
139 0,479191 1 2 0 6
445 0,496189 1 2 0 6
139 0,454541 1 3 0 6
80 2,603582 12 11 2317 11576
445 0,462476 1 2 0 6
139 0,480840 1 2 0 6
22 0,367596 1 0 0 0
80 5,025930 2 2 739 955
80 5,025360 2 2 740 986
80 5,024174 2 2 741 894
445 0,475862 1 2 0 6
139 0,469321 1 2 0 6
445 0,468333 1 2 0 6
139 0,482767 1 2 0 6
445 0,453845 1 2 0 6
139 0,467519 1 2 0 6
445 0,458826 1 2 0 6
139 0,491164 1 2 0 6
445 0,462181 1 2 0 6
139 0,486301 1 2 0 6
445 0,467642 1 2 0 6
139 0,473647 1 2 0 6
445 0,470386 1 2 0 6
139 0,453712 1 2 0 6
445 0,466933 1 2 0 6
139 0,483770 1 2 0 6
445 0,470567 1 2 0 6
80 0,337741 9 12 3054 12317
80 5,524323 9 6 3116 4345
22 3,373397 9 7 520 1350
22 4,923631 9 7 520 1358
22 3,227748 9 7 520 1358
22 3,198038 9 7 520 1350
22 3,204679 9 7 520 1350
139 0,017062 9 8 957 738
22 3,168700 9 7 520 1358
22 3,295920 9 7 520 1358
22 3,158110 9 4 536 642
22 3,179806 9 7 520 1358
22 4,287301 10 8 520 1350
22 3,163214 9 7 520 1358
22 3,178182 9 7 520 1350
22 3,232312 9 7 520 1358
22 3,196789 9 7 520 1358
22 3,183437 9 7 520 1358
22 3,199203 9 7 536 1358
22 3,221731 9 7 536 1350
22 6,170399 9 7 520 1350
22 3,220170 9 7 536 1350
22 3,304927 9 7 520 1350
22 3,203129 8 7 520 1358
22 4,295932 9 7 520 1350
22 3,194489 9 7 520 1358
22 3,197846 9 7 520 1358
22 3,244057 9 7 520 1358
22 3,226280 9 7 520 1350
22 5,740852 9 9 521 1358
22 3,175635 9 7 520 1358
22 3,185369 9 7 520 1350
22 3,195803 9 7 520 1350
22 3,218216 9 7 520 1350
22 3,175883 9 7 520 1350
22 3,180905 9 7 520 1358
22 3,192703 9 7 536 1350
22 3,191417 9 7 520 1350
22 3,173727 9 7 520 1358
22 3,220322 9 7 520 1350
22 3,334012 9 7 536 1350
22 3,179008 9 7 536 1350
22 3,170767 9 7 520 1350
22 3,310618 9 7 520 1358
22 3,219126 9 7 520 1358
22 3,178071 9 7 520 1358
22 3,299534 9 7 520 1350
22 3,223039 8 7 520 1358
22 3,223906 9 7 520 1358
22 4,341992 11 8 672 1350
22 3,192856 9 7 520 1358
22 3,192800 9 7 520 1358
22 3,241153 9 7 520 1358
139 153,812515 13 11 1588 997
22 3,185092 9 7 520 1350
22 3,188557 9 7 520 1350
22 3,299785 9 7 536 1358
22 3,231461 9 7 520 1358
22 3,309612 9 7 520 1358
22 3,196854 9 7 520 1358
22 3,256123 9 7 520 1350
22 4,292471 9 7 520 1350
22 3,366600 9 7 520 1358
22 3,293474 9 7 520 1358
22 3,334968 9 7 536 1350
22 3,220326 9 7 520 1358
22 3,242447 9 7 520 1358
22 4,424441 9 8 520 1358
22 3,275418 9 7 520 1358
22 3,278305 9 7 520 1358
22 3,328650 9 7 520 1358
22 3,279463 9 7 520 1358
22 3,281299 9 7 520 1358
22 3,366083 9 7 520 1358
22 3,337734 9 7 520 1350
22 3,225437 9 7 520 1350
22 3,280354 9 7 520 1350
22 3,205677 9 7 520 1358
22 3,339771 9 7 536 1350
22 3,222071 8 7 520 1350
22 3,246999 9 7 520 1350
22 3,168671 9 7 520 1358
22 3,161240 9 7 520 1350
22 3,239001 9 7 520 1350
22 4,358005 11 8 536 1350
22 4,421415 9 7 520 1358
22 3,216003 9 7 520 1350
22 3,182217 9 7 520 1350
22 4,229542 9 8 520 1350
22 3,148321 9 7 520 1358
22 3,166671 9 7 520 1350
22 3,184519 9 7 520 1358
22 3,166066 9 7 520 1358
22 3,198647 9 7 520 1350
22 3,222734 9 7 520 1358
22 3,192407 9 7 520 1358
22 3,197610 9 7 520 1358
22 3,255724 8 7 520 1358
22 3,256499 9 7 520 1358
22 3,215534 9 7 520 1358
22 3,221063 9 7 520 1350
22 3,185426 9 7 520 1358
22 3,171807 9 7 520 1350
22 3,292303 8 7 520 1350
22 5,408658 9 8 520 1350
139 0,199529 7 7 589 339
22 3,187305 9 7 520 1350
22 4,365597 11 9 536 1358
22 3,192265 9 7 520 1358
22 3,258267 9 7 520 1350
22 3,206071 8 7 520 1350
22 4,219094 11 8 536 1358
22 3,348229 9 8 520 1350
22 3,227240 9 7 520 1358
22 4,302652 11 8 672 1350
22 3,189069 9 7 520 1358
22 3,172710 9 7 536 1358
22 6,172928 9 7 520 1358
22 3,208819 9 7 520 1358
22 3,240972 9 7 520 1350
22 3,332114 9 7 520 1350
22 4,263548 9 7 520 1358
22 3,190873 9 7 520 1358
22 3,309308 9 7 520 1350
22 3,251722 9 7 520 1350
22 3,219201 9 7 520 1350
139 0,193606 1 2 0 6
22 3,235954 9 7 536 1350
22 3,260680 9 7 520 1358
22 3,255651 9 7 520 1358
139 0,195782 1 2 0 6
22 3,275956 9 7 520 1350
22 3,199203 8 7 520 1350
22 3,279871 9 7 520 1358
22 3,305474 9 7 536 1358
22 3,239853 8 7 520 1350
22 3,246880 9 7 536 1358
22 3,277403 9 7 536 1350
22 3,343145 9 7 536 1358
22 3,233143 9 7 520 1358
22 3,303351 9 7 536 1350
22 3,342945 9 7 520 1358
22 3,342316 9 7 520 1350
22 3,352429 8 7 520 1358
22 3,266518 9 7 536 1358
22 3,213250 8 7 520 1358
22 3,256807 9 7 536 1358
22 3,291228 9 7 520 1358
22 3,312961 9 7 520 1358
22 3,362569 9 7 520 1358
22 6,723179 11 8 672 1358
22 4,227307 9 8 521 1358
22 5,341848 12 9 620 1350
22 4,336958 9 4 520 642
22 3,296508 9 7 520 1350
22 4,276053 11 8 536 1358
22 5,284924 9 7 520 1350
22 3,309200 8 7 520 1350
22 3,298465 9 7 520 1358
22 3,360761 9 7 520 1358
22 3,349681 9 7 520 1350
22 3,438875 9 7 520 1358
22 3,249004 9 7 520 1358
22 3,270708 9 8 536 1358
22 3,262517 9 7 536 1350
22 3,321563 9 7 520 1358
22 3,222853 9 7 520 1350
22 3,195504 9 7 536 1358
22 3,231432 9 7 520 1350
22 3,267579 9 7 536 1358
22 3,305260 9 7 536 1358
22 3,173925 9 7 536 1350
22 3,196004 9 7 520 1358
22 4,211970 11 8 536 1358
22 3,189515 9 7 520 1358
139 0,001971 1 0 0 0
139 0,006815 2 1 72 1
139 0,006481 2 1 72 1
80 9699,537109 43 74 3660 100596
139 120,051323 10 0 951 0
139 0,021909 7 6 591 343
139 0,019492 7 6 591 343
139 0,027108 7 6 592 545
139 0,029466 7 6 589 339
139 0,028158 9 8 957 738
139 0,014125 7 6 591 343
139 0,001840 1 0 0 0
139 0,007367 1 1 72 1
139 0,005737 1 1 72 1
139 0,005848 1 1 72 1
445 0,027536 1 2 0 6
80 15,006081 2 2 151 244
80 0,605864 5 8 738 8639
139 0,041519 9 8 957 738
80 0,001655 1 0 0 0
80 0,008336 4 1 4380 1
139 0,196701 7 6 589 339
139 389,026703 13 11 1588 997
139 0,021008 7 6 589 339
80 0,603352 5 9 831 8713
80 0,168296 6 10 823 10220
80 0,161985 6 9 916 9242
80 0,212127 10 5 937 4345
139 0,001848 1 0 0 0
139 0,007952 2 1 72 1
139 0,006424 2 1 72 1
80 0,261247 13 22 381 27640
139 0,002626 1 0 0 0
139 0,007101 2 1 72 1
139 0,006713 2 1 72 1
80 16,308674 2 2 413 261
80 0,961184 5 9 809 8714
80 0,164665 6 10 800 10223
80 0,162902 7 7 894 7241
80 0,213729 8 13 915 15190
139 0,002958 1 0 0 0
139 0,006910 2 1 72 1
139 0,006944 2 1 72 1
80 5,205814 13 18 1769 19734
80 0,305934 17 13 381 13904
80 0,604810 5 9 624 8694
139 120,057228 9 9 951 777
80 5,240641 4 6 614 4550
80 16,403273 2 2 413 261
139 0,001844 1 0 0 0
139 0,007489 2 1 72 1
139 0,006913 2 1 72 1
80 0,307982 6 7 1257 5923
139 0,039092 1 0 0 0
139 0,015039 2 1 72 1
139 0,006784 2 1 72 1
80 0,167319 6 10 651 10227
80 0,162790 5 9 709 9242
80 0,225514 11 10 730 11585
139 0,022472 2 7 72 382
80 0,720682 16 15 381 18710
80 16,579395 2 2 413 261
80 0,735575 7 7 560 7241
80 0,166901 6 10 616 10209
80 0,163353 7 8 709 8689
80 0,259405 9 15 730 18655
139 0,479016 1 3 0 6
445 0,170505 1 2 0 6
139 0,209721 1 2 0 6
445 0,339653 1 2 0 6
